Date	species	surfaceom_cover	surfaceom_wt	cover_green	cover_tot	residue_cover	phenology	gai	dai	lai	rtdep	stress_index	npp	growth	incorp_rate[1][1]	incorp_rate[1][2]	incorp_rate[1][3]	incorp_rate[1][4]	incorp_rate[1][5]	incorp_rate[1][6]	incorp_rate[1][7]	incorp_rate[1][8]	incorp_rate[1][9]	incorp_rate[1][10]	incorp_rate[1][11]	incorp_rate[1][12]	incorp_rate[2][1]	incorp_rate[2][2]	incorp_rate[2][3]	incorp_rate[2][4]	incorp_rate[2][5]	incorp_rate[2][6]	incorp_rate[2][7]	incorp_rate[2][8]	incorp_rate[2][9]	incorp_rate[2][10]	incorp_rate[2][11]	incorp_rate[2][12]	sw_dep[1]	sw_dep[2]	sw_dep[3]	sw_dep[4]	sw_dep[5]	sw_dep[6]	total_soil_water	sw_uptake[1]	sw_uptake[2]	sw_uptake[3]	sw_uptake[4]	sw_uptake[5]	sw_uptake[6]	glf_gai	glf_vpd	glf_sm	glf_tmp	glf_wl	glf_nitr	total_nh4	total_no3	total_n	nh4[1]	nh4[2]	nh4[3]	nh4[4]	nh4[5]	nh4[6]	no3[1]	no3[2]	no3[3]	no3[4]	no3[5]	no3[6]	uptake_nh4[1]	uptake_nh4[2]	uptake_nh4[3]	uptake_nh4[4]	uptake_nh4[5]	uptake_nh4[6]	uptake_no3[1]	uptake_no3[2]	uptake_no3[3]	uptake_no3[4]	uptake_no3[5]	uptake_no3[6]	height	farm.pasture01.ryegrass.green_n
1991-11-04	Perennial Ryegrass	0.06	121.74	0.95	0.97	0.48	2.06	5	1	4.43	650.00	0.00	28.80	26.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.1	18.8	15.0	23.8	39.9	51.1	166.66	0.725	0.342	0.047	0.080	0.077	0.000	0.9507	1.0000	0.3617	0.9995	1.0000	1.0000	0.46	14.86	15.32	0.17	0.13	0.05	0.03	0.03	0.06	0.17	0.88	2.04	1.27	3.18	7.31	0.1154	0.0117	0.0005	0.0003	0.0001	0.0000	0.1084	0.0777	0.0219	0.0133	0.0118	0.0000	126.14	0.02
1991-11-05	Perennial Ryegrass	0.06	116.43	0.95	0.97	0.49	2.06	5	1	4.42	650.00	0.00	30.31	27.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.3	18.5	15.2	23.7	39.8	51.0	164.54	0.566	0.409	0.070	0.077	0.075	0.000	0.9503	0.7235	0.3257	0.9995	1.0000	1.0000	0.44	14.75	15.19	0.15	0.13	0.05	0.03	0.03	0.06	0.15	0.80	2.03	1.27	3.18	7.31	0.0649	0.0146	0.0006	0.0003	0.0001	0.0000	0.0600	0.0874	0.0257	0.0130	0.0116	0.0000	126.65	0.02
1991-11-06	Perennial Ryegrass	0.05	111.89	0.95	0.97	0.50	2.06	5	1	4.42	650.00	0.00	32.17	29.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.3	17.8	15.2	23.7	39.8	51.0	162.74	0.442	0.382	0.083	0.073	0.073	0.000	0.9498	0.8049	0.3960	0.9995	1.0000	1.0000	0.46	14.66	15.12	0.17	0.13	0.05	0.03	0.02	0.06	0.16	0.74	2.02	1.26	3.18	7.31	0.0484	0.0137	0.0007	0.0003	0.0001	0.0000	0.0431	0.0744	0.0277	0.0127	0.0114	0.0000	127.43	0.02
1991-11-07	Perennial Ryegrass	0.05	106.40	0.95	0.98	0.51	2.06	5	1	4.39	650.00	0.00	16.02	14.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.0	17.3	15.2	23.6	39.7	50.9	160.73	0.370	0.337	0.084	0.070	0.071	0.000	0.9497	1.0000	0.1753	0.9996	1.0000	1.0000	0.48	14.61	15.08	0.18	0.14	0.05	0.03	0.02	0.06	0.17	0.70	2.00	1.25	3.17	7.31	0.0426	0.0122	0.0007	0.0003	0.0001	0.0000	0.0378	0.0608	0.0277	0.0124	0.0112	0.0000	127.84	0.02
1991-11-08	Perennial Ryegrass	0.05	104.80	0.95	0.98	0.52	2.06	5	1	4.38	650.00	0.00	20.79	18.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.8	16.8	15.1	23.6	39.7	50.9	158.93	0.279	0.298	0.083	0.067	0.069	0.000	0.9487	0.7523	0.2143	0.9994	1.0000	1.0000	0.49	14.56	15.05	0.20	0.14	0.05	0.02	0.02	0.06	0.19	0.66	1.98	1.24	3.17	7.31	0.0344	0.0110	0.0007	0.0002	0.0001	0.0000	0.0309	0.0509	0.0272	0.0122	0.0111	0.0000	128.35	0.02
1991-11-09	Perennial Ryegrass	0.05	103.65	0.95	0.98	0.53	2.06	5	1	4.37	650.00	0.00	19.64	17.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.8	16.4	15.1	23.5	39.6	50.8	157.28	0.199	0.265	0.080	0.065	0.067	0.000	0.9484	0.8437	0.1873	0.9992	1.0000	1.0000	0.49	14.52	15.00	0.19	0.14	0.05	0.02	0.02	0.06	0.20	0.64	1.97	1.24	3.17	7.30	0.0248	0.0100	0.0007	0.0002	0.0001	0.0000	0.0254	0.0435	0.0266	0.0119	0.0109	0.0000	128.83	0.02
1991-11-10	Perennial Ryegrass	0.05	102.95	0.95	0.98	0.54	2.06	5	1	4.37	650.00	0.00	16.70	15.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.9	16.0	15.1	23.5	39.6	50.8	155.88	0.125	0.236	0.077	0.062	0.066	0.000	0.9480	0.9569	0.1461	0.9991	1.0000	1.0000	0.46	14.48	14.94	0.17	0.14	0.05	0.02	0.02	0.06	0.22	0.62	1.95	1.23	3.16	7.30	0.0165	0.0092	0.0007	0.0002	0.0001	0.0000	0.0203	0.0379	0.0258	0.0117	0.0107	0.0000	129.23	0.02
1991-11-11	Perennial Ryegrass	0.05	102.46	0.95	0.98	0.54	2.06	5	1	4.36	650.00	0.00	15.12	13.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.0	15.7	15.0	23.5	39.6	50.7	154.44	0.064	0.211	0.074	0.060	0.064	0.000	0.9476	0.9407	0.1461	0.9989	1.0000	1.0000	0.45	14.42	14.86	0.15	0.15	0.05	0.02	0.02	0.06	0.21	0.60	1.93	1.22	3.16	7.30	0.0113	0.0085	0.0007	0.0002	0.0001	0.0000	0.0149	0.0336	0.0250	0.0114	0.0106	0.0000	129.58	0.02
1991-11-12	Perennial Ryegrass	0.05	101.74	0.95	0.98	0.55	3.00	5	1	4.34	650.00	0.00	8.02	7.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.1	15.4	15.0	23.4	39.5	50.7	153.07	0.000	0.189	0.070	0.057	0.062	0.000	0.9472	1.0000	0.1152	0.9989	1.0000	1.0000	0.43	14.36	14.79	0.14	0.15	0.05	0.02	0.02	0.06	0.20	0.58	1.91	1.22	3.16	7.30	0.0073	0.0077	0.0007	0.0002	0.0001	0.0000	0.0103	0.0301	0.0242	0.0112	0.0104	0.0000	129.75	0.02
1991-11-13	Perennial Ryegrass	0.05	100.08	0.93	0.98	0.68	3.00	4	2	3.93	650.00	0.00	14.28	8.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.2	15.1	14.9	23.4	39.5	50.7	151.79	0.000	0.168	0.067	0.055	0.061	0.000	0.9464	0.4214	0.1141	0.9990	1.0000	1.0000	0.41	14.32	14.73	0.12	0.14	0.05	0.02	0.02	0.06	0.20	0.57	1.89	1.21	3.15	7.29	0.0049	0.0070	0.0006	0.0002	0.0001	0.0000	0.0076	0.0272	0.0234	0.0110	0.0103	0.0000	129.78	0.02
1991-11-14	Perennial Ryegrass	0.05	99.82	0.91	0.98	0.75	3.00	4	2	3.61	650.00	0.00	15.87	9.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.6	14.9	14.8	23.4	39.4	50.6	150.69	0.000	0.149	0.063	0.053	0.059	0.000	0.9292	0.4673	0.1326	0.9989	1.0000	1.0000	0.39	14.28	14.67	0.11	0.14	0.05	0.02	0.02	0.06	0.19	0.57	1.88	1.20	3.15	7.29	0.0033	0.0064	0.0006	0.0002	0.0001	0.0000	0.0057	0.0251	0.0229	0.0109	0.0102	0.0000	130.03	0.02
1991-11-15	Perennial Ryegrass	0.05	99.98	0.89	0.98	0.81	3.00	4	2	3.30	650.00	0.00	10.79	6.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.0	14.7	14.8	23.3	39.4	50.6	149.73	0.000	0.132	0.059	0.051	0.058	0.000	0.9119	0.5122	0.1029	0.9991	1.0000	1.0000	0.37	14.24	14.61	0.10	0.13	0.05	0.02	0.02	0.06	0.19	0.56	1.86	1.19	3.15	7.29	0.0023	0.0057	0.0006	0.0002	0.0001	0.0000	0.0044	0.0234	0.0224	0.0108	0.0102	0.0000	130.15	0.02
1991-11-16	Perennial Ryegrass	0.05	99.60	0.86	0.98	0.86	3.00	3	3	2.91	650.00	0.00	9.86	6.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.2	14.4	14.7	23.3	39.4	50.5	148.51	0.000	0.116	0.055	0.049	0.056	0.000	0.8907	0.4127	0.0924	0.9993	1.0000	1.0000	0.35	14.21	14.56	0.08	0.13	0.05	0.02	0.02	0.06	0.19	0.55	1.85	1.19	3.14	7.29	0.0016	0.0051	0.0006	0.0002	0.0001	0.0000	0.0035	0.0218	0.0218	0.0106	0.0101	0.0000	130.22	0.02
1991-11-17	Perennial Ryegrass	0.05	101.60	0.83	0.98	0.88	3.01	3	3	2.68	650.00	0.00	9.91	6.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.2	14.2	14.7	23.3	39.3	50.5	147.21	0.000	0.101	0.052	0.048	0.055	0.000	0.8580	0.3838	0.0842	0.9994	1.0000	1.0000	0.33	14.18	14.51	0.08	0.12	0.04	0.02	0.02	0.06	0.20	0.55	1.83	1.18	3.14	7.29	0.0010	0.0045	0.0005	0.0002	0.0001	0.0000	0.0024	0.0203	0.0212	0.0105	0.0100	0.0000	130.34	0.02
1991-11-18	Perennial Ryegrass	0.05	103.56	0.80	0.98	0.91	3.01	3	3	2.42	650.00	0.00	6.71	4.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.3	14.0	14.6	23.2	39.3	50.4	145.95	0.000	0.086	0.048	0.046	0.054	0.000	0.8337	0.3068	0.0822	0.9995	1.0000	1.0000	0.31	14.15	14.46	0.07	0.11	0.04	0.02	0.02	0.05	0.20	0.54	1.82	1.17	3.13	7.28	0.0006	0.0039	0.0005	0.0002	0.0001	0.0000	0.0015	0.0189	0.0206	0.0104	0.0099	0.0000	130.32	0.02
1991-11-19	Perennial Ryegrass	0.06	117.72	0.76	0.98	0.93	3.01	2	4	2.12	650.00	0.00	4.13	2.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.0	13.9	14.6	23.2	39.3	50.4	145.34	0.000	0.073	0.045	0.044	0.052	0.000	0.8010	0.3267	0.0538	0.9997	1.0000	1.0000	0.29	14.13	14.41	0.06	0.10	0.04	0.02	0.02	0.05	0.20	0.54	1.80	1.17	3.13	7.28	0.0003	0.0034	0.0005	0.0001	0.0001	0.0000	0.0009	0.0177	0.0200	0.0102	0.0098	0.0000	130.22	0.02
1991-11-20	Perennial Ryegrass	0.06	120.70	0.73	0.98	0.93	3.01	2	4	1.95	650.00	0.00	13.02	9.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.6	13.7	14.6	23.2	39.2	50.3	144.64	0.000	0.061	0.042	0.043	0.051	0.000	0.7572	1.0000	0.0966	0.9997	1.0000	1.0000	0.27	14.10	14.37	0.05	0.09	0.04	0.02	0.02	0.05	0.20	0.54	1.79	1.16	3.13	7.28	0.0002	0.0029	0.0004	0.0001	0.0001	0.0000	0.0007	0.0166	0.0193	0.0101	0.0097	0.0000	130.02	0.02
1991-11-21	Perennial Ryegrass	0.06	124.58	0.70	0.98	0.94	3.01	2	4	1.80	650.00	0.00	7.12	5.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.8	13.6	14.5	23.2	39.2	50.3	143.55	0.000	0.050	0.039	0.041	0.050	0.000	0.7260	0.4168	0.0725	0.9997	1.0000	1.0000	0.25	14.07	14.33	0.05	0.08	0.04	0.01	0.02	0.05	0.21	0.54	1.77	1.15	3.12	7.28	0.0001	0.0024	0.0004	0.0001	0.0001	0.0000	0.0006	0.0156	0.0188	0.0100	0.0096	0.0000	129.96	0.02
1991-11-22	Perennial Ryegrass	0.06	128.40	0.66	0.98	0.95	3.01	2	4	1.62	650.00	0.00	4.88	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.3	13.4	14.5	23.1	39.2	50.2	142.78	0.000	0.039	0.036	0.040	0.049	0.000	0.6973	0.2882	0.0777	0.9997	1.0000	1.0000	0.24	14.05	14.28	0.05	0.07	0.03	0.01	0.02	0.05	0.21	0.53	1.76	1.15	3.12	7.28	0.0001	0.0021	0.0004	0.0001	0.0001	0.0000	0.0003	0.0146	0.0183	0.0098	0.0095	0.0000	129.85	0.02
1991-11-23	Perennial Ryegrass	0.06	132.70	0.62	0.98	0.96	3.01	2	4	1.45	650.00	0.00	3.42	2.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.3	13.3	14.4	23.1	39.2	50.2	142.52	0.000	0.030	0.033	0.038	0.048	0.000	0.6590	0.3062	0.0524	0.9998	1.0000	1.0000	0.23	14.02	14.24	0.04	0.07	0.03	0.01	0.02	0.05	0.22	0.52	1.75	1.14	3.12	7.28	0.0000	0.0018	0.0003	0.0001	0.0001	0.0000	0.0002	0.0135	0.0178	0.0097	0.0094	0.0000	129.71	0.02
1991-11-24	Perennial Ryegrass	0.07	137.61	0.57	0.98	0.96	3.01	1	5	1.27	650.00	0.00	2.85	2.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.3	13.2	14.4	23.1	39.1	50.2	142.28	0.000	0.021	0.031	0.037	0.047	0.000	0.6157	0.3090	0.0509	0.9999	1.0000	1.0000	0.22	13.98	14.20	0.04	0.06	0.03	0.01	0.02	0.05	0.22	0.51	1.73	1.13	3.11	7.27	0.0000	0.0016	0.0003	0.0001	0.0000	0.0000	0.0002	0.0125	0.0172	0.0096	0.0093	0.0000	129.55	0.02
1991-11-25	Perennial Ryegrass	0.07	143.38	0.52	0.98	0.97	3.01	1	5	1.10	650.00	0.00	2.50	2.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.3	13.1	14.4	23.1	39.1	50.1	142.06	0.000	0.013	0.028	0.036	0.046	0.000	0.5655	0.3922	0.0484	0.9999	1.0000	1.0000	0.21	13.95	14.16	0.04	0.06	0.03	0.01	0.02	0.05	0.22	0.50	1.72	1.13	3.11	7.27	0.0000	0.0015	0.0003	0.0001	0.0000	0.0000	0.0002	0.0116	0.0167	0.0094	0.0093	0.0000	129.37	0.02
1991-11-26	Perennial Ryegrass	0.13	274.32	0.47	0.98	0.97	3.01	1	5	0.97	650.00	0.00	4.13	3.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.3	13.1	14.3	23.1	39.1	50.1	148.89	0.000	0.006	0.026	0.035	0.044	0.000	0.5151	0.4259	0.1205	1.0000	1.0000	1.0000	0.18	13.92	14.10	0.01	0.06	0.03	0.01	0.01	0.05	0.22	0.49	1.71	1.12	3.11	7.27	0.0000	0.0014	0.0003	0.0001	0.0000	0.0000	0.0002	0.0108	0.0162	0.0093	0.0092	0.0000	129.08	0.02
1991-11-27	Perennial Ryegrass	0.12	263.59	0.44	0.98	0.97	3.02	1	5	0.88	650.00	0.00	4.18	3.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.3	13.0	14.3	23.0	39.1	50.0	147.78	0.000	0.004	0.024	0.034	0.044	0.000	0.4688	0.5866	0.0471	1.0000	1.0000	1.0000	0.17	13.87	14.03	0.00	0.06	0.03	0.01	0.01	0.05	0.21	0.48	1.69	1.11	3.10	7.27	0.0000	0.0014	0.0003	0.0001	0.0000	0.0000	0.0081	0.0104	0.0158	0.0092	0.0091	0.0000	125.44	0.02
1991-11-28	Perennial Ryegrass	0.12	252.91	0.41	0.98	0.97	3.02	1	5	0.80	650.00	0.00	3.36	2.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.5	13.0	14.3	23.0	39.0	50.0	146.83	0.000	0.002	0.022	0.033	0.043	0.000	0.4382	0.3550	0.0821	1.0000	1.0000	1.0000	0.17	13.81	13.98	0.00	0.06	0.03	0.01	0.01	0.05	0.18	0.47	1.68	1.11	3.10	7.27	0.0000	0.0013	0.0003	0.0001	0.0000	0.0000	0.0052	0.0100	0.0154	0.0091	0.0090	0.0000	124.75	0.02
1991-11-29	Perennial Ryegrass	0.12	248.84	0.38	0.98	0.97	3.02	1	5	0.73	650.00	0.00	3.24	2.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.6	13.0	14.3	23.0	39.0	49.9	145.88	0.000	0.001	0.020	0.032	0.042	0.000	0.4072	0.6304	0.0399	1.0000	1.0000	1.0000	0.16	13.76	13.92	0.00	0.06	0.03	0.01	0.01	0.05	0.16	0.46	1.66	1.10	3.10	7.27	0.0000	0.0013	0.0003	0.0001	0.0000	0.0000	0.0034	0.0097	0.0150	0.0090	0.0089	0.0000	124.57	0.02
1991-11-30	Perennial Ryegrass	0.12	248.32	0.36	0.98	0.97	3.02	1	5	0.69	650.00	0.00	4.67	4.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.1	13.0	14.2	23.0	39.0	49.9	145.21	0.000	0.001	0.018	0.031	0.041	0.000	0.3775	0.5151	0.1125	0.9999	1.0000	1.0000	0.16	13.71	13.87	0.00	0.06	0.03	0.01	0.01	0.05	0.15	0.45	1.65	1.09	3.10	7.27	0.0000	0.0012	0.0003	0.0001	0.0000	0.0000	0.0023	0.0095	0.0147	0.0088	0.0089	0.0000	124.30	0.02
1991-12-01	Perennial Ryegrass	0.12	244.61	0.34	0.98	0.97	3.02	1	5	0.64	650.00	0.00	2.79	2.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.0	13.0	14.2	23.0	39.0	49.9	144.03	0.000	0.001	0.017	0.030	0.040	0.000	0.3629	0.3292	0.0670	0.9999	1.0000	1.0000	0.16	13.67	13.83	0.00	0.05	0.03	0.01	0.01	0.05	0.14	0.44	1.64	1.09	3.09	7.27	0.0000	0.0012	0.0002	0.0001	0.0000	0.0000	0.0016	0.0093	0.0144	0.0087	0.0088	0.0000	124.09	0.02
1991-12-02	Perennial Ryegrass	0.11	237.59	0.31	0.98	0.97	3.02	1	5	0.58	650.00	0.00	2.38	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.8	13.0	14.2	23.0	39.0	49.8	142.77	0.000	0.001	0.015	0.029	0.039	0.000	0.3413	0.3281	0.0628	0.9999	1.0000	1.0000	0.15	13.62	13.78	0.00	0.05	0.03	0.01	0.01	0.05	0.13	0.44	1.63	1.08	3.09	7.26	0.0000	0.0012	0.0002	0.0001	0.0000	0.0000	0.0008	0.0091	0.0140	0.0086	0.0087	0.0000	123.88	0.02
1991-12-03	Perennial Ryegrass	0.12	251.00	0.29	0.98	0.97	3.02	1	5	0.53	650.00	0.00	2.26	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.5	13.0	14.2	23.0	38.9	49.8	142.41	0.000	0.001	0.014	0.028	0.038	0.000	0.3146	0.3885	0.0658	0.9999	1.0000	1.0000	0.15	13.58	13.73	0.00	0.05	0.03	0.01	0.01	0.05	0.12	0.43	1.61	1.08	3.08	7.26	0.0000	0.0011	0.0002	0.0001	0.0000	0.0000	0.0004	0.0089	0.0137	0.0085	0.0087	0.0000	123.64	0.02
1991-12-04	Perennial Ryegrass	0.12	246.66	0.27	0.98	0.97	3.02	1	5	0.49	650.00	0.00	2.58	2.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.9	13.0	14.2	22.9	38.9	49.7	141.69	0.000	0.001	0.013	0.027	0.037	0.000	0.2912	0.5581	0.0485	0.9999	1.0000	1.0000	0.15	13.54	13.69	0.00	0.05	0.02	0.01	0.01	0.05	0.11	0.42	1.60	1.07	3.08	7.26	0.0000	0.0011	0.0002	0.0001	0.0000	0.0000	0.0003	0.0087	0.0134	0.0084	0.0086	0.0000	122.97	0.02
1991-12-05	Perennial Ryegrass	0.12	245.35	0.25	0.98	0.97	3.02	0	5	0.46	650.00	0.00	2.22	2.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.3	13.0	14.2	22.9	38.9	49.7	141.01	0.000	0.001	0.012	0.027	0.037	0.000	0.2706	0.2799	0.0877	0.9999	1.0000	1.0000	0.15	13.50	13.65	0.00	0.05	0.02	0.01	0.01	0.05	0.10	0.41	1.59	1.06	3.08	7.26	0.0000	0.0011	0.0002	0.0001	0.0000	0.0000	0.0001	0.0085	0.0132	0.0083	0.0085	0.0000	122.68	0.02
1991-12-06	Perennial Ryegrass	0.12	244.38	0.24	0.98	0.97	3.02	0	5	0.42	650.00	0.00	2.17	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.2	13.0	14.1	22.9	38.9	49.7	140.82	0.000	0.001	0.011	0.026	0.036	0.000	0.2539	0.3593	0.0758	0.9999	1.0000	1.0000	0.15	13.46	13.61	0.00	0.05	0.02	0.01	0.01	0.05	0.10	0.40	1.57	1.06	3.07	7.26	0.0000	0.0010	0.0002	0.0001	0.0000	0.0000	0.0001	0.0083	0.0129	0.0082	0.0084	0.0000	122.46	0.02
1991-12-07	Perennial Ryegrass	0.11	240.33	0.22	0.98	0.97	3.03	0	5	0.38	650.00	0.00	2.08	1.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.2	13.0	14.1	22.9	38.9	49.6	140.74	0.000	0.001	0.010	0.025	0.035	0.000	0.2378	0.4165	0.0702	0.9999	1.0000	1.0000	0.14	13.43	13.57	0.00	0.05	0.02	0.01	0.01	0.05	0.09	0.40	1.56	1.05	3.07	7.26	0.0000	0.0010	0.0002	0.0001	0.0000	0.0000	0.0001	0.0082	0.0127	0.0081	0.0084	0.0000	122.23	0.02
1991-12-08	Perennial Ryegrass	0.11	237.17	0.20	0.98	0.98	3.03	0	5	0.34	650.00	0.00	1.56	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.2	13.0	14.1	22.9	38.8	49.6	140.67	0.000	0.001	0.009	0.025	0.034	0.000	0.2173	0.3417	0.0643	1.0000	1.0000	1.0000	0.14	13.39	13.53	0.00	0.05	0.02	0.01	0.01	0.05	0.08	0.39	1.55	1.05	3.07	7.25	0.0000	0.0010	0.0002	0.0001	0.0000	0.0000	0.0001	0.0080	0.0124	0.0081	0.0083	0.0000	121.99	0.02
